TP2,ECH,PER,NDEP,T1,T2,T3,T4,T5,T6,T7,T8,T8B,T8C,T9,T10,T11,TOIS,TDIS,TDIP,TDMO,TDMD,menage_id_constr,person_id_constr,deplacement_id_constr,household_id,person_id,trip_id,trajet_id_constr,trajet_id
1040,0175,01,02,1,0,21,3030,1040,1,1.0,1.0,0.0,0.0,1.0,2.0,0.0,25690,29400,17196,0,67,10400175,1040017501,104001750102,364,582,2361,1040017501021,1374
1040,0175,01,03,1,1,21,1040,1041,0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,437,681,681,67,0,10400175,1040017501,104001750103,364,582,2362,1040017501031,1375
1040,0175,01,04,1,0,21,1041,1040,1,1.0,1.0,0.0,0.0,1.0,2.0,0.0,437,681,681,0,67,10400175,1040017501,104001750104,364,582,2363,1040017501041,1376
1040,0187,01,01,1,0,21,1040,9590,0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,43690,51334,15589,0,0,10400187,1040018701,104001870101,365,583,2364,1040018701011,1377
1040,0187,01,02,1,0,21,9590,1140,0,1.0,1.0,0.0,0.0,0.0,,0.0,47225,59713,24020,0,0,10400187,1040018701,104001870102,365,583,2365,1040018701021,1378
1040,0187,01,03,1,0,21,1140,1140,0,1.0,2.0,1.0,0.0,3.0,2.0,0.0,1301,2510,2510,0,0,10400187,1040018701,104001870103,365,583,2366,1040018701031,1379
1040,0187,01,04,1,0,21,1140,1141,0,1.0,2.0,1.0,0.0,3.0,2.0,0.0,2264,3674,3674,0,0,10400187,1040018701,104001870104,365,583,2367,1040018701041,1380
1040,0187,01,05,1,0,21,1141,1140,0,1.0,2.0,1.0,0.0,0.0,,0.0,1099,1467,1467,0,0,10400187,1040018701,104001870105,365,583,2368,1040018701051,1381
1040,0187,01,06,1,0,21,1140,1040,0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,3535,10432,10432,0,0,10400187,1040018701,104001870106,365,583,2369,1040018701061,1382
1040,0109,01,01,1,5,33,1045,1045,2,,,,,,,,590,884,884,333,133,10400109,1040010901,104001090101,366,584,2370,1040010901011,1383
1040,0109,01,01,2,2,21,1040,1040,0,8.0,2.0,0.0,1.0,0.0,,0.0,388,739,739,133,0,10400109,1040010901,104001090101,366,584,2370,1040010901012,1384
1040,0109,01,02,1,0,21,1040,1160,0,8.0,2.0,0.0,1.0,3.0,2.0,0.0,3318,5543,5543,0,0,10400109,1040010901,104001090102,366,584,2371,1040010901021,1385
1040,0109,01,03,1,0,21,1160,1040,5,8.0,2.0,0.0,1.0,2.0,2.0,0.0,3689,5866,5866,0,333,10400109,1040010901,104001090103,366,584,2372,1040010901031,1386
1040,0109,01,03,2,5,31,1045,1040,1,,,,,,,,416,623,623,333,67,10400109,1040010901,104001090103,366,584,2372,1040010901032,1387
1040,0128,01,03,1,5,31,1040,1045,0,,,,,,,,1038,1557,1557,333,0,10400128,1040012801,104001280103,368,589,2389,1040012801031,1388
1040,0128,01,03,2,0,33,1045,1035,2,,,,,,,,902,1353,1353,0,133,10400128,1040012801,104001280103,368,589,2389,1040012801032,1389
1040,0128,01,04,1,2,33,1035,1045,0,,,,,,,,902,1353,1353,133,0,10400128,1040012801,104001280104,368,589,2390,1040012801041,1390
1040,0128,01,04,2,0,31,1045,1040,5,,,,,,,,1038,1557,1557,0,333,10400128,1040012801,104001280104,368,589,2390,1040012801042,1391
1040,0130,02,01,1,0,22,1040,1270,0,,,,,,,,4439,7386,7386,0,0,10400130,1040013002,104001300201,369,591,2394,1040013002011,1392
1040,0130,02,02,1,0,22,1270,1270,0,,,,,,,,177,319,319,0,0,10400130,1040013002,104001300202,369,591,2395,1040013002021,1393
1040,0163,01,03,1,0,21,1040,1050,0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1725,2273,2273,0,0,10400163,1040016301,104001630103,370,592,2398,1040016301031,1394
1040,0115,01,01,1,0,21,1040,9594,0,1.0,1.0,0.0,0.0,2.0,2.0,5.0,12291,19107,14573,0,0,10400115,1040011501,104001150101,372,596,2409,1040011501011,1395
1040,0115,01,02,1,0,21,9594,1040,0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,12291,18369,13829,0,0,10400115,1040011501,104001150102,372,596,2410,1040011501021,1396
1040,0171,01,02,1,1,31,1040,1045,0,,,,,,,,731,1096,1096,67,0,10400171,1040017101,104001710102,373,597,2414,1040017101021,1397
1040,0171,01,02,2,0,33,1045,1015,1,,,,,,,,2502,3753,3753,0,67,10400171,1040017101,104001710102,373,597,2414,1040017101022,1398
1040,0171,01,03,1,1,33,1015,1045,8,,,,,,,,2502,3753,3753,67,533,10400171,1040017101,104001710103,373,597,2415,1040017101031,1399
1040,0171,01,04,1,8,33,1045,1015,1,,,,,,,,2502,3753,3753,533,67,10400171,1040017101,104001710104,373,597,2416,1040017101041,1400
1040,0171,01,05,1,1,33,1015,1045,8,,,,,,,,2502,3753,3753,67,533,10400171,1040017101,104001710105,373,597,2417,1040017101051,1401
1040,0171,02,01,1,2,31,1045,1030,7,,,,,,,,788,1182,1182,133,467,10400171,1040017102,104001710201,373,598,2418,1040017102011,1402
1040,0171,02,01,2,7,21,1030,1270,0,8.0,2.0,0.0,1.0,0.0,,0.0,2653,3998,3998,467,0,10400171,1040017102,104001710201,373,598,2418,1040017102012,1403
1040,0171,02,02,1,0,21,1270,1040,0,8.0,2.0,0.0,1.0,2.0,2.0,0.0,3472,8761,8761,0,0,10400171,1040017102,104001710202,373,598,2419,1040017102021,1404
1040,0009,01,01,1,10,33,1045,1015,2,,,,,,,,2466,3698,3698,667,133,10400009,1040000901,104000090101,374,600,2422,1040000901011,1405
1040,0009,01,02,1,2,33,1015,1045,10,,,,,,,,2466,3698,3698,133,667,10400009,1040000901,104000090102,374,600,2423,1040000901021,1406
1040,0108,01,01,1,0,21,1040,1103,0,1.0,3.0,0.0,2.0,0.0,,0.0,1656,2324,2324,0,0,10400108,1040010801,104001080101,375,602,2424,1040010801011,1407
1040,0108,01,02,1,0,21,1103,1040,2,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1656,2696,2696,0,133,10400108,1040010801,104001080102,375,602,2425,1040010801021,1408
1040,0108,01,03,1,2,21,1040,1050,0,1.0,3.0,0.0,2.0,2.0,2.0,0.0,1606,2703,2703,133,0,10400108,1040010801,104001080103,375,602,2426,1040010801031,1409
1040,0108,01,04,1,0,21,1050,1040,2,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1606,2721,2721,0,133,10400108,1040010801,104001080104,375,602,2427,1040010801041,1410
1040,0108,01,05,1,2,21,1040,1050,0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1606,2703,2703,133,0,10400108,1040010801,104001080105,375,602,2428,1040010801051,1411
1040,0108,01,06,1,0,21,1050,1030,0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,716,1544,1544,0,0,10400108,1040010801,104001080106,375,602,2429,1040010801061,1412
1040,0108,01,07,1,0,21,1030,1040,0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,948,1742,1742,0,0,10400108,1040010801,104001080107,375,602,2430,1040010801071,1413
1040,0108,01,08,1,0,21,1040,1050,0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,1606,2703,2703,0,0,10400108,1040010801,104001080108,375,602,2431,1040010801081,1414
1040,0108,01,09,1,0,21,1050,1030,0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1724,2339,2339,0,0,10400108,1040010801,104001080109,375,602,2432,1040010801091,1415
1040,0108,01,10,1,0,21,1030,1050,0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1442,2111,2111,0,0,10400108,1040010801,104001080110,375,602,2433,1040010801101,1416
1040,0108,01,11,1,0,21,1050,1050,0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,450,697,697,0,0,10400108,1040010801,104001080111,375,602,2434,1040010801111,1417
1040,0108,01,12,1,0,21,1050,1050,0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,607,965,965,0,0,10400108,1040010801,104001080112,375,602,2435,1040010801121,1418
1040,0108,01,13,1,0,21,1050,1040,0,1.0,3.0,0.0,2.0,2.0,2.0,0.0,1606,2712,2712,0,0,10400108,1040010801,104001080113,375,602,2436,1040010801131,1419
1040,0108,01,14,1,0,21,1040,1050,0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,1391,2450,2450,0,0,10400108,1040010801,104001080114,375,602,2437,1040010801141,1420
1040,0108,01,15,1,0,21,1050,1090,0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,1855,2766,2766,0,0,10400108,1040010801,104001080115,375,602,2438,1040010801151,1421
1040,0108,01,17,1,0,21,1040,1290,0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,4081,5617,5617,0,0,10400108,1040010801,104001080117,375,602,2440,1040010801171,1422
1040,0108,01,18,1,0,21,1290,1040,0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,4081,6426,6426,0,0,10400108,1040010801,104001080118,375,602,2441,1040010801181,1423
1040,0108,02,01,1,0,21,1040,1100,0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,299,623,623,0,0,10400108,1040010802,104001080201,375,603,2442,1040010802011,1424
1040,0108,02,02,1,0,21,1100,1040,0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,299,609,609,0,0,10400108,1040010802,104001080202,375,603,2443,1040010802021,1425
1040,0108,02,03,1,0,21,1040,1020,0,2.0,1.0,0.0,0.0,2.0,3.0,0.0,1698,2504,2504,0,0,10400108,1040010802,104001080203,375,603,2444,1040010802031,1426
1040,0108,02,04,1,0,21,1020,1050,0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,946,1421,1421,0,0,10400108,1040010802,104001080204,375,603,2445,1040010802041,1427
1040,0108,02,05,1,0,21,1050,1040,0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,1041,1910,1910,0,0,10400108,1040010802,104001080205,375,603,2446,1040010802051,1428
1040,0108,02,06,1,0,22,1040,1050,0,,,,,,,,1391,2450,2450,0,0,10400108,1040010802,104001080206,375,603,2447,1040010802061,1429
1040,0108,02,07,1,0,22,1050,1090,0,,,,,,,,1855,2766,2766,0,0,10400108,1040010802,104001080207,375,603,2448,1040010802071,1430
1040,0108,02,08,1,0,21,1090,1103,0,1.0,1.0,0.0,0.0,0.0,,0.0,732,1544,1544,0,0,10400108,1040010802,104001080208,375,603,2449,1040010802081,1431
1040,0108,02,09,1,0,21,1103,1040,0,1.0,3.0,0.0,2.0,2.0,2.0,0.0,1656,2696,2696,0,0,10400108,1040010802,104001080209,375,603,2450,1040010802091,1432
1040,0108,03,01,1,0,22,1040,1103,0,,,,,,,,1656,2324,2324,0,0,10400108,1040010803,104001080301,375,604,2451,1040010803011,1433
1040,0108,03,02,1,3,31,1100,1040,5,,,,,,,,1491,2236,2236,200,333,10400108,1040010803,104001080302,375,604,2452,1040010803021,1434
1040,0108,03,03,1,5,31,1040,1100,3,,,,,,,,1491,2236,2236,333,200,10400108,1040010803,104001080303,375,604,2453,1040010803031,1435
1040,0108,03,04,1,0,22,1103,1040,0,,,,,,,,1656,2696,2696,0,0,10400108,1040010803,104001080304,375,604,2454,1040010803041,1436
1040,0108,03,05,1,0,22,1040,1290,0,,,,,,,,4081,5617,5617,0,0,10400108,1040010803,104001080305,375,604,2455,1040010803051,1437
1040,0108,03,06,1,0,22,1290,1040,0,,,,,,,,4081,6426,6426,0,0,10400108,1040010803,104001080306,375,604,2456,1040010803061,1438
1040,0108,04,01,1,0,22,1040,1103,0,,,,,,,,1656,2324,2324,0,0,10400108,1040010804,104001080401,375,605,2457,1040010804011,1439
1040,0108,04,02,1,0,22,1103,1040,0,,,,,,,,1656,2696,2696,0,0,10400108,1040010804,104001080402,375,605,2458,1040010804021,1440
1040,0108,05,01,1,2,22,1040,1050,0,,,,,,,,1606,2703,2703,133,0,10400108,1040010805,104001080501,375,606,2459,1040010805011,1441
1040,0108,05,02,1,0,22,1050,1040,0,,,,,,,,1606,2712,2712,0,0,10400108,1040010805,104001080502,375,606,2460,1040010805021,1442
1040,0108,06,01,1,2,22,1040,1050,0,,,,,,,,1606,2703,2703,133,0,10400108,1040010806,104001080601,375,607,2461,1040010806011,1443
1040,0108,06,02,1,0,22,1050,1030,0,,,,,,,,716,1544,1544,0,0,10400108,1040010806,104001080602,375,607,2462,1040010806021,1444
1040,0108,06,03,1,0,22,1030,1040,0,,,,,,,,948,1742,1742,0,0,10400108,1040010806,104001080603,375,607,2463,1040010806031,1445
1040,0108,06,04,1,0,22,1040,1050,0,,,,,,,,1606,2703,2703,0,0,10400108,1040010806,104001080604,375,607,2464,1040010806041,1446
1040,0108,06,05,1,0,22,1050,1040,0,,,,,,,,1606,2712,2712,0,0,10400108,1040010806,104001080605,375,607,2465,1040010806051,1447
1040,0179,01,01,1,2,10,1040,1040,1,0.0,1.0,0.0,0.0,2.0,2.0,0.0,883,1253,1253,133,67,10400179,1040017901,104001790101,376,609,2466,1040017901011,1448
1040,0179,01,01,2,1,33,1045,1025,2,,,,,,,,1650,2475,2475,67,133,10400179,1040017901,104001790101,376,609,2466,1040017901012,1449
1040,0179,01,02,1,2,33,1025,1035,1,,,,,,,,839,1259,1259,133,67,10400179,1040017901,104001790102,376,609,2467,1040017901021,1450
1040,0179,01,03,1,1,33,1035,1045,5,,,,,,,,902,1353,1353,67,333,10400179,1040017901,104001790103,376,609,2468,1040017901031,1451
1040,0179,01,04,1,5,10,1040,1040,2,0.0,1.0,0.0,0.0,1.0,2.0,0.0,883,1253,1253,333,133,10400179,1040017901,104001790104,376,609,2469,1040017901041,1452
1040,0179,01,05,1,2,31,1040,1025,0,,,,,,,,1918,2877,2877,133,0,10400179,1040017901,104001790105,376,609,2470,1040017901051,1453
1040,0179,01,06,1,0,33,1025,1015,1,,,,,,,,910,1366,1366,0,67,10400179,1040017901,104001790106,376,609,2471,1040017901061,1454
1040,0179,01,07,1,1,31,1015,1040,2,,,,,,,,2823,4235,4235,67,133,10400179,1040017901,104001790107,376,609,2472,1040017901071,1455
1040,0008,01,01,1,0,21,1040,1017,5,1.0,1.0,0.0,0.0,4.0,3.0,0.0,2312,2754,2754,0,333,10400008,1040000801,104000080101,377,610,2473,1040000801011,1456
1040,0008,01,06,1,5,21,1017,1040,0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2312,2713,2713,333,0,10400008,1040000801,104000080106,377,610,2478,1040000801061,1457
1040,0018,01,01,1,6,33,1045,1565,1,,,,,,,,10107,15161,15161,400,67,10400018,1040001801,104000180101,378,611,2479,1040001801011,1458
1040,0018,01,01,2,1,31,1560,1500,2,,,,,,,,972,1458,1458,67,133,10400018,1040001801,104000180101,378,611,2479,1040001801012,1459
1040,0018,01,02,1,15,33,1565,1045,6,,,,,,,,10107,15161,15161,1000,400,10400018,1040001801,104000180102,378,611,2480,1040001801021,1460
1040,0018,01,03,1,6,33,1045,1565,1,,,,,,,,10107,15161,15161,400,67,10400018,1040001801,104000180103,378,611,2481,1040001801031,1461
1040,0018,01,03,2,1,31,1560,1500,1,,,,,,,,972,1458,1458,67,67,10400018,1040001801,104000180103,378,611,2481,1040001801032,1462
1040,0018,01,04,1,1,31,1500,1560,1,,,,,,,,972,1458,1458,67,67,10400018,1040001801,104000180104,378,611,2482,1040001801041,1463
1040,0018,01,04,2,1,33,1565,1015,12,,,,,,,,8224,12336,12336,67,800,10400018,1040001801,104000180104,378,611,2482,1040001801042,1464
1040,0018,01,05,1,12,33,1015,1045,0,,,,,,,,2086,3129,3129,800,0,10400018,1040001801,104000180105,378,611,2483,1040001801051,1465
1040,0018,01,05,2,0,33,1045,1045,6,,,,,,,,528,792,792,0,400,10400018,1040001801,104000180105,378,611,2483,1040001801052,1466
1040,0044,02,01,1,0,21,1040,9590,0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,25024,27668,16496,0,0,10400044,1040004402,104000440201,379,613,2486,1040004402011,1467
1040,0044,02,02,1,0,21,9590,1350,0,1.0,2.0,1.0,0.0,3.0,2.0,0.0,11115,14646,897,0,0,10400044,1040004402,104000440202,379,613,2487,1040004402021,1468
1040,0044,02,03,1,0,21,1350,1350,0,1.0,2.0,1.0,0.0,3.0,2.0,0.0,1435,1810,1810,0,0,10400044,1040004402,104000440203,379,613,2488,1040004402031,1469
1040,0044,02,04,1,0,21,1350,9590,0,1.0,2.0,1.0,0.0,3.0,2.0,0.0,12546,16949,5391,0,0,10400044,1040004402,104000440204,379,613,2489,1040004402041,1470
1040,0044,02,05,1,0,21,9590,9590,0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,1833,3299,0,0,0,10400044,1040004402,104000440205,379,613,2490,1040004402051,1471
1040,0044,02,06,1,0,21,9590,1040,0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,25024,27569,16489,0,0,10400044,1040004402,104000440206,379,613,2491,1040004402061,1472
1040,0080,01,01,1,0,21,1040,9590,0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,17511,26746,17136,0,0,10400080,1040008001,104000800101,383,618,2500,1040008001011,1473
1040,0080,01,02,1,0,21,9590,1040,0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,17511,26431,16888,0,0,10400080,1040008001,104000800102,383,618,2501,1040008001021,1474
1040,0080,01,03,1,0,21,1040,1331,0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,5059,7350,7350,0,0,10400080,1040008001,104000800103,383,618,2502,1040008001031,1475
1040,0080,01,04,1,0,21,1331,1040,0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,5059,8016,8016,0,0,10400080,1040008001,104000800104,383,618,2503,1040008001041,1476
1040,0080,02,04,1,0,21,1040,1040,0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,883,1404,1404,0,0,10400080,1040008002,104000800204,383,619,2507,1040008002041,1477
1040,0080,02,05,1,0,21,1040,1040,0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,883,1241,1241,0,0,10400080,1040008002,104000800205,383,619,2508,1040008002051,1478
1040,0093,01,01,1,3,21,1040,1015,0,1.0,3.0,2.0,0.0,0.0,,0.0,2823,3369,3369,200,0,10400093,1040009301,104000930101,384,623,2515,1040009301011,1479
1040,0093,01,02,1,0,21,1015,1040,3,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2823,6869,6869,0,200,10400093,1040009301,104000930102,384,623,2516,1040009301021,1480
1040,0093,01,03,1,3,21,1040,9623,1,1.0,1.0,0.0,0.0,2.0,2.0,1.0,60732,73162,16496,200,67,10400093,1040009301,104000930103,384,623,2517,1040009301031,1481
1040,0093,01,04,1,1,21,9623,1010,2,1.0,1.0,0.0,0.0,3.0,2.0,2.0,62859,79596,22960,67,133,10400093,1040009301,104000930104,384,623,2518,1040009301041,1482
1040,0093,01,05,1,2,21,1010,1040,3,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2671,2976,2976,133,200,10400093,1040009301,104000930105,384,623,2519,1040009301051,1483
1040,0099,01,01,1,0,22,1040,1200,3,,,,,,,,7181,18751,18751,0,200,10400099,1040009901,104000990101,385,625,2522,1040009901011,1484
1040,0099,01,02,1,3,22,1200,1050,0,,,,,,,,6388,8663,8663,200,0,10400099,1040009901,104000990102,385,625,2523,1040009901021,1485
1040,0099,01,03,1,0,22,1050,1040,0,,,,,,,,803,1301,1301,0,0,10400099,1040009901,104000990103,385,625,2524,1040009901031,1486
1040,0099,01,04,1,5,33,1045,1045,1,,,,,,,,1118,1676,1676,333,67,10400099,1040009901,104000990104,385,625,2525,1040009901041,1487
1040,0099,02,01,1,0,21,1040,1200,3,1.0,4.0,3.0,0.0,2.0,2.0,0.0,7181,18751,18751,0,200,10400099,1040009902,104000990201,385,626,2527,1040009902011,1488
1040,0099,02,02,1,3,21,1200,1050,0,1.0,4.0,3.0,0.0,0.0,,0.0,6388,8663,8663,200,0,10400099,1040009902,104000990202,385,626,2528,1040009902021,1489
1040,0099,02,03,1,0,21,1050,1040,0,1.0,2.0,1.0,0.0,3.0,2.0,0.0,803,1301,1301,0,0,10400099,1040009902,104000990203,385,626,2529,1040009902031,1490
1040,0099,02,04,1,0,21,1040,1050,0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,642,1687,1687,0,0,10400099,1040009902,104000990204,385,626,2530,1040009902041,1491
1040,0099,02,05,1,0,21,1050,1040,0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,642,1467,1467,0,0,10400099,1040009902,104000990205,385,626,2531,1040009902051,1492
1040,0099,02,06,1,5,33,1045,1045,1,,,,,,,,1118,1676,1676,333,67,10400099,1040009902,104000990206,385,626,2532,1040009902061,1493
1040,0119,01,01,1,6,33,1045,1095,5,,,,,,,,2430,3645,3645,400,333,10400119,1040011901,104001190101,386,627,2534,1040011901011,1494
1040,0119,01,02,1,5,33,1095,1045,1,,,,,,,,2430,3645,3645,333,67,10400119,1040011901,104001190102,386,627,2535,1040011901021,1495
1040,0122,01,01,1,0,31,1040,1045,0,,,,,,,,416,623,623,0,0,10400122,1040012201,104001220101,387,628,2537,1040012201011,1496
1040,0122,01,01,2,0,33,1045,1045,0,,,,,,,,1118,1676,1676,0,0,10400122,1040012201,104001220101,387,628,2537,1040012201012,1497
1040,0122,01,01,3,0,33,1045,1255,5,,,,,,,,5598,8398,8398,0,333,10400122,1040012201,104001220101,387,628,2537,1040012201013,1498
1040,0122,01,02,1,5,33,1255,1045,0,,,,,,,,5598,8398,8398,333,0,10400122,1040012201,104001220102,387,628,2538,1040012201021,1499
1040,0122,01,02,2,0,33,1045,1045,7,,,,,,,,1118,1676,1676,0,467,10400122,1040012201,104001220102,387,628,2538,1040012201022,1500
1040,0123,01,01,1,4,33,1045,1045,1,,,,,,,,1118,1676,1676,267,67,10400123,1040012301,104001230101,388,629,2539,1040012301011,1501
1040,0123,01,01,2,1,33,1045,1105,1,,,,,,,,1128,1692,1692,67,67,10400123,1040012301,104001230101,388,629,2539,1040012301012,1502
1040,0123,01,02,1,1,33,1105,1015,1,,,,,,,,3067,4601,4601,67,67,10400123,1040012301,104001230102,388,629,2540,1040012301021,1503
1040,0123,01,03,1,1,33,1015,1105,7,,,,,,,,3486,5229,5229,67,467,10400123,1040012301,104001230103,388,629,2541,1040012301031,1504
1040,0123,01,04,1,7,33,1105,1105,1,,,,,,,,658,987,987,467,67,10400123,1040012301,104001230104,388,629,2542,1040012301041,1505
1040,0123,01,05,1,1,33,1105,1045,1,,,,,,,,1128,1692,1692,67,67,10400123,1040012301,104001230105,388,629,2543,1040012301051,1506
1040,0123,01,05,2,1,33,1045,1045,4,,,,,,,,1118,1676,1676,67,267,10400123,1040012301,104001230105,388,629,2543,1040012301052,1507
1040,0123,02,01,1,4,33,1045,1045,1,,,,,,,,1118,1676,1676,267,67,10400123,1040012302,104001230201,388,630,2544,1040012302011,1508
1040,0123,02,01,2,1,33,1045,1105,7,,,,,,,,1411,2116,2116,67,467,10400123,1040012302,104001230201,388,630,2544,1040012302012,1509
1040,0123,02,02,1,7,33,1105,1045,1,,,,,,,,1411,2116,2116,467,67,10400123,1040012302,104001230202,388,630,2545,1040012302021,1510
1040,0123,02,02,2,1,33,1045,1045,4,,,,,,,,1118,1676,1676,67,267,10400123,1040012302,104001230202,388,630,2545,1040012302022,1511
1040,0137,01,01,1,0,21,1040,1318,0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,7091,16462,16462,0,0,10400137,1040013701,104001370101,389,631,2546,1040013701011,1512
1040,0137,01,02,1,0,21,1318,1318,0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,6078,9582,9582,0,0,10400137,1040013701,104001370102,389,631,2547,1040013701021,1513
1040,0137,01,03,1,0,21,1318,1040,0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,6876,10765,10765,0,0,10400137,1040013701,104001370103,389,631,2548,1040013701031,1514
1040,0137,01,04,1,0,21,1040,1110,0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,1441,2241,2241,0,0,10400137,1040013701,104001370104,389,631,2549,1040013701041,1515
1040,0137,01,05,1,0,21,1110,1040,0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,1441,2020,2020,0,0,10400137,1040013701,104001370105,389,631,2550,1040013701051,1516
1040,0138,01,01,1,0,21,1040,1010,0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,2218,2504,2504,0,0,10400138,1040013801,104001380101,390,632,2551,1040013801011,1517
1040,0138,01,02,1,0,21,1010,1030,0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,993,1320,1320,0,0,10400138,1040013801,104001380102,390,632,2552,1040013801021,1518
1040,0138,01,03,1,0,21,1030,1040,0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,1596,1955,1955,0,0,10400138,1040013801,104001380103,390,632,2553,1040013801031,1519
1040,0138,01,04,1,0,21,1040,1254,0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,6705,11507,11507,0,0,10400138,1040013801,104001380104,390,632,2554,1040013801041,1520
1040,0138,01,05,1,0,21,1254,1040,0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,6705,10712,10712,0,0,10400138,1040013801,104001380105,390,632,2555,1040013801051,1521
1040,0006,01,01,1,5,33,1045,1575,0,,,,,,,,8068,12102,12102,333,0,10400006,1040000601,104000060101,391,636,2568,1040000601011,1522
1040,0006,01,02,1,0,33,1575,1015,0,,,,,,,,5645,8468,8468,0,0,10400006,1040000601,104000060102,391,636,2569,1040000601021,1523
1040,0006,01,02,2,0,33,1015,1015,1,,,,,,,,596,893,893,0,67,10400006,1040000601,104000060102,391,636,2569,1040000601022,1524
1040,0006,01,04,1,5,33,1015,1045,0,,,,,,,,2086,3129,3129,333,0,10400006,1040000601,104000060104,391,636,2571,1040000601041,1525
1040,0006,01,04,2,0,33,1045,1045,5,,,,,,,,1118,1676,1676,0,333,10400006,1040000601,104000060104,391,636,2571,1040000601042,1526
1040,0006,01,05,1,5,33,1045,1115,5,,,,,,,,1089,1633,1633,333,333,10400006,1040000601,104000060105,391,636,2572,1040000601051,1527
1040,0006,01,06,1,0,22,1110,1040,0,,,,,,,,1346,1661,1661,0,0,10400006,1040000601,104000060106,391,636,2573,1040000601061,1528
1040,0006,02,01,1,0,21,1040,9590,0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,12121,14924,13510,0,0,10400006,1040000602,104000060201,391,637,2574,1040000602011,1529
1040,0006,02,02,1,0,21,9590,1110,0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,11411,15127,13686,0,0,10400006,1040000602,104000060202,391,637,2575,1040000602021,1530
1040,0006,02,03,1,0,21,1110,1040,0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,1346,1661,1661,0,0,10400006,1040000602,104000060203,391,637,2576,1040000602031,1531
1040,0031,01,01,1,5,33,1045,1045,0,,,,,,,,1118,1676,1676,333,0,10400031,1040003101,104000310101,392,638,2577,1040003101011,1532
1040,0031,01,01,2,0,33,1045,1255,5,,,,,,,,6565,9848,9848,0,333,10400031,1040003101,104000310101,392,638,2577,1040003101012,1533
1040,0031,01,02,1,5,33,1255,1015,4,,,,,,,,5768,8652,8652,333,267,10400031,1040003101,104000310102,392,638,2578,1040003101021,1534
1040,0031,01,03,1,4,33,1015,1045,5,,,,,,,,2466,3698,3698,267,333,10400031,1040003101,104000310103,392,638,2579,1040003101031,1535
1040,0062,01,01,1,4,33,1045,1045,0,,,,,,,,528,792,792,267,0,10400062,1040006201,104000620101,393,639,2580,1040006201011,1536
1040,0062,01,01,2,0,33,1045,1105,10,,,,,,,,1411,2116,2116,0,667,10400062,1040006201,104000620101,393,639,2580,1040006201012,1537
1040,0062,01,02,1,0,31,1308,1105,0,,,,,,,,822,1233,1233,0,0,10400062,1040006201,104000620102,393,639,2581,1040006201021,1538
